NOx,WIND_DIREC,O3,NMHC,CO,NO,NO2,RH,PM10,CH4,WIND_SPEED,AMB_TEMP,THC,WS_HR,WD_HR,SO2,DATE,Hour,PM2.5
4.6,209,22,0.03,0.14,1.9,2.7,65,21,1.8,3.6,32,1.8,2.9,208,1.3,2016/6/17,14,9
5.7,217,20,0.04,0.16,2.5,3.3,62,25,1.8,1.8,33,1.8,2.4,212,1.3,2016/6/17,15,14
3.1,250,21,0.02,0.14,1.5,1.7,68,26,1.7,3,32,1.8,2.4,249,1.4,2016/6/17,16,7
3.9,262,18,0.03,0.18,1.6,2.3,71,32,1.8,2.2,31,1.8,2,235,1.4,2016/6/17,17,10
5.4,249,20,0.01,0.15,1.1,4.3,74,38,1.7,1.9,30,1.8,2,257,2,2016/6/17,18,12
4.6,277,21,0.01,0.16,0.8,3.9,73,29,1.7,1.4,30,1.8,1.5,262,1.6,2016/6/17,19,9
8.2,199,15,0.06,0.25,0.9,7.3,72,24,1.8,1.2,,1.8,1.3,250,1.8,2016/6/17,20,12
14,161,12,0.12,0.41,1.3,12,73,23,1.8,1.1,30,1.9,1.3,186,2.1,2016/6/17,21,5
19,272,4.2,0.19,0.44,2.1,16,76,29,1.8,1,30,2,0.6,259,4.6,2016/6/17,22,15
25,226,0.8,0.13,0.25,6.4,18,78,32,1.8,1.3,29,1.9,1.2,235,12,2016/6/17,23,10
19,190,4.8,0.14,0.25,3.1,16,78,27,1.8,1.1,30,2,1.1,204,6.8,2016/6/16,0,10
16,174,7.9,0.09,0.13,2,14,80,31,1.8,2.3,29,1.9,1.8,186,6.3,2016/6/16,1,5
14,193,9.3,0.07,0.12,1.6,12,81,37,1.8,1.8,29,1.9,1.7,186,5.3,2016/6/16,2,2
15,66,4.3,0.12,0.2,1.7,14,84,39,1.9,1.8,29,2,0.9,58,4.6,2016/6/16,3,5
15,161,3.1,0.18,0.3,2.8,12,85,44,2.2,1.6,28,2.3,1.1,101,3,2016/6/16,4,7
13,127,5.4,0.14,0.28,2.3,11,84,48,2,0.9,28,2.1,0.8,87,2.9,2016/6/16,5,9
19,75,6.5,0.15,0.36,7.6,11,81,40,1.9,1.9,29,2.1,1.1,95,2.8,2016/6/16,6,18
31,56,6.5,0.27,0.77,14,18,82,41,1.9,1.7,29,2.2,0.8,109,2.8,2016/6/16,7,13
28,190,15,0.28,0.8,11,17,78,40,1.9,2,30,2.1,1.5,127,3.4,2016/6/16,8,17
11,222,22,0.09,0.28,3.9,6.9,76,47,1.8,2.2,31,1.9,2.2,208,3,2016/6/16,9,9
4.4,209,24,0.02,0.14,2.1,2.3,72,44,1.8,2.5,31,1.8,2.9,219,2.2,2016/6/16,10,17
4.5,257,22,0.02,0.14,2.3,2.2,68,43,1.8,3,32,1.8,2.5,228,1.3,2016/6/16,11,10
3.1,218,22,0.01,0.11,1.7,1.4,65,32,1.8,3.7,32,1.8,2.6,232,1.1,2016/6/16,12,13
2.9,211,23,0.01,0.11,1.5,1.4,67,24,1.8,2.4,32,1.8,2.4,223,1,2016/6/16,13,6
2.8,278,23,0.01,0.1,1.7,1.1,66,26,1.8,3.2,32,1.8,2.5,234,0.9,2016/6/16,14,10
2.4,250,22,0,0.1,1.5,1,67,30,1.8,2.5,32,1.8,2.4,271,0.8,2016/6/16,15,9
3.8,235,22,0.01,0.12,1.9,1.9,65,31,1.8,2.6,32,1.8,2.1,233,1.1,2016/6/16,16,5
6.3,259,20,0.04,0.2,2.5,3.9,67,27,1.8,2.1,32,1.8,1.9,232,1.4,2016/6/16,17,12
3.8,242,19,0.01,0.14,1.6,2.2,74,26,1.7,1.9,30,1.8,2,248,1.1,2016/6/16,18,13
5.9,234,14,0.03,0.19,1.4,4.6,78,28,1.7,1.7,30,1.8,1.3,240,1.2,2016/6/16,19,19
5.7,255,17,0.02,0.16,1.1,4.6,79,27,1.7,1.1,,1.8,1.3,247,1.4,2016/6/16,20,13
5.2,248,17,0.01,0.14,1.4,3.8,80,27,1.7,1.2,30,1.8,1.3,247,1.1,2016/6/16,21,7
5.3,249,16,0.01,0.14,1.4,3.9,80,28,1.8,1.7,29,1.8,1.5,247,0.9,2016/6/16,22,7
5,340,14,0.03,0.16,1.1,4,79,30,1.8,0.7,29,1.8,0.5,290,0.8,2016/6/16,23,3
29,48,1.3,0.52,0.87,5.2,23,83,65,2.1,2,28,2.6,0.9,84,5,2016/6/15,0,10
20,76,3.7,0.27,0.45,2.1,17,88,65,2.1,1.9,28,2.3,1,74,4.2,2016/6/15,1,17
14,91,7.4,0.18,0.34,1.8,12,89,34,2,1.1,28,2.2,1.1,72,3.3,2016/6/15,2,12
12,70,7,0.19,0.33,1.7,10,90,33,2,1,28,2.2,0.6,48,1.8,2016/6/15,3,9
9.1,83,12,0.12,0.26,1.6,7.5,90,38,1.9,1,28,2,0.2,92,1.6,2016/6/15,4,10
26,34,1.6,0.27,0.49,10,15,91,41,2.1,1.6,28,2.3,1.2,38,2,2016/6/15,5,17
23,72,3.6,0.18,0.44,9.2,14,90,44,1.9,1.3,27,2.1,1.1,75,2.6,2016/6/15,6,15
38,74,4.5,0.33,0.94,20,18,87,38,1.9,1.3,28,2.2,1.3,88,2.8,2016/6/15,7,17
39,222,11,0.34,1.04,22,17,84,48,1.8,2.2,29,2.2,0.3,225,3.8,2016/6/15,8,19
5.8,239,23,0.04,0.2,2.3,3.5,80,44,1.8,1.5,30,1.8,1.6,234,2.6,2016/6/15,9,18
6.1,243,25,0.03,0.17,2.8,3.4,76,46,1.8,1.9,31,1.8,2.2,209,1.9,2016/6/15,10,17
3.4,224,24,0.02,0.15,2.1,1.3,74,42,1.8,2.3,31,1.8,2,234,,2016/6/15,11,14
3.6,215,24,0.01,0.13,2,1.6,71,41,1.8,3.9,32,1.8,2.9,222,1.5,2016/6/15,12,16
2.6,260,23,0,0.11,1.6,1,68,39,1.8,2.9,32,1.8,2.7,233,1.2,2016/6/15,13,16
4.3,223,23,0.02,0.14,2.3,1.9,68,35,1.8,2.8,32,1.8,1.9,228,1.3,2016/6/15,14,14
4.5,195,23,0.02,0.14,2.3,2.2,70,35,1.8,3.4,32,1.8,2.1,224,1.3,2016/6/15,15,9
6.4,209,22,0.04,0.18,3.1,3.2,68,41,1.8,1.8,32,1.8,1.8,205,1.5,2016/6/15,16,14
9,203,19,0.08,0.3,3.1,5.8,69,43,1.8,2.4,32,1.8,2.1,202,2.3,2016/6/15,17,9
10,202,17,0.1,0.33,2.1,8,74,43,1.8,1.8,31,1.9,1.7,199,2.8,2016/6/15,18,22
11,191,15,0.11,0.36,1.9,9.5,75,44,1.8,1.8,30,1.9,1.3,202,2.6,2016/6/15,19,16
21,264,5.4,0.18,0.55,3,18,77,46,1.8,0.6,,2,0.3,206,5.8,2016/6/15,20,17
23,242,2.7,0.23,0.6,4.7,19,79,42,1.8,0.8,30,2,0.5,207,6,2016/6/15,21,8
25,195,1.3,0.26,0.56,6.7,18,80,31,1.8,1.3,30,2.1,0.6,229,6.2,2016/6/15,22,17
22,106,2.9,0.31,0.57,3.4,19,86,39,2,1.3,25,2.3,0.9,128,3.4,2016/6/14,0,9
14,123,7.7,0.13,0.3,1.4,13,89,28,1.9,1.5,25,2,1.3,133,0.8,2016/6/14,1,5
12,152,9.2,0.13,0.31,0.9,11,89,24,1.9,1.4,25,2.1,1.2,136,-0.3,2016/6/14,2,3
11,97,13,0.11,0.26,0.8,10,90,22,1.9,1.3,25,2,0.8,123,,2016/6/14,3,4
11,128,12,0.13,0.29,0.8,9.8,90,19,1.9,1.4,25,2.1,0.9,141,,2016/6/14,4,1
13,106,9.9,0.15,0.32,1.4,12,90,17,1.9,1.4,25,2.1,0.9,116,,2016/6/14,5,5
49,113,7.1,0.4,1.15,25,23,90,25,1.9,1.4,27,2.3,1.1,92,0.3,2016/6/14,7,9
52,106,11,0.52,1.5,21,31,87,33,1.9,1,28,2.4,1.2,140,1.6,2016/6/14,8,18
22,213,20,0.2,0.54,5.8,16,85,42,1.8,1.5,29,2,1.9,196,,2016/6/14,9,19
12,191,22,0.09,0.27,3.5,8.1,85,39,1.8,2,29,1.9,2,210,,2016/6/14,10,25
7.4,207,24,0.05,0.21,2.5,5,81,38,1.8,4.3,30,1.8,2.1,218,0.8,2016/6/14,11,14
4.4,221,27,0.03,0.15,1.4,3.1,78,38,1.8,3.4,30,1.8,2.6,222,0.5,2016/6/14,12,7
4,211,25,0.02,0.14,1.3,2.7,76,33,1.8,3.4,31,1.8,2.8,222,-0.2,2016/6/14,13,8
4,251,25,0.03,0.15,1.1,2.9,74,32,1.8,1.9,31,1.8,2.7,219,-0.2,2016/6/14,14,5
3.7,257,25,0.02,0.15,1.1,2.6,74,42,1.8,3,31,1.8,2.2,238,-0.5,2016/6/14,15,6
3.9,210,23,0.03,0.17,1.1,2.9,74,35,1.8,1.7,31,1.8,1.6,231,-0.5,2016/6/14,16,15
7.1,185,20,0.05,0.25,1.5,5.7,76,32,1.8,2.9,30,1.8,1.4,225,-0.5,2016/6/14,17,18
15,219,16,0.17,0.51,1.7,13,76,37,1.8,0.7,30,2,0.8,172,-0.1,2016/6/14,18,16
20,183,10,0.25,0.7,1.6,18,78,34,1.8,1.2,30,2,0.7,170,0.9,2016/6/14,19,22
43,92,3,0.47,1.18,17,26,80,37,1.9,1.4,29,2.3,0.8,69,2.6,2016/6/14,20,16
34,100,1.9,0.37,0.89,8.1,26,79,37,1.9,1.8,29,2.2,1.5,96,3.3,2016/6/14,21,19
29,80,2.5,0.38,0.86,4.6,24,79,39,2,1.7,29,2.4,1.3,99,3,2016/6/14,22,5
30,149,1.7,0.46,0.93,5.4,25,80,64,2,1.4,29,2.5,1.1,148,3.7,2016/6/14,23,12
46,3.3,1.1,0.61,1.35,26,21,89,31,2.1,1,26,2.7,0.8,47,35,2016/6/13,0,3
21,2.2,5.4,0.28,0.56,5.3,16,88,30,2,1.1,26,2.3,1.3,31,35,2016/6/13,1,8
12,0.9,9.2,0.11,0.32,1.2,11,88,34,2,2,26,2.1,2,38,16,2016/6/13,2,8
10,-0.5,9.7,0.12,0.27,1,9.2,90,30,2,1.6,26,2.2,1.7,30,53,2016/6/13,3,1
3.8,,22,0.03,0.1,0.6,3.1,90,27,1.8,3.6,28,1.8,3.2,58,58,2016/6/13,4,1
2.5,,23,0.01,0.1,0.6,1.9,87,27,1.8,3.9,29,1.8,3.8,62,72,2016/6/13,5,3
3.7,,21,0.02,0.14,0.7,3,85,32,1.8,2.6,29,1.8,2.8,65,67,2016/6/13,6,12
6.9,,20,0.08,0.3,1.4,5.6,85,39,1.8,2.4,29,1.8,2.1,77,90,2016/6/13,7,17
6.2,,20,0.05,0.22,1.6,4.5,85,48,1.8,2.8,29,1.8,1.8,230,235,2016/6/13,8,8
6.5,,24,0.04,0.16,1.6,4.9,86,47,1.8,3.7,27,1.8,1.1,302,40,2016/6/13,9,6
66,8.3,2,,1.06,36,31,91,19,,0.6,25,,0.2,104,48,2016/6/13,17,10
90,9.2,,1.01,1.94,56,34,90,26,2,1.3,26,3,1.4,182,179,2016/6/13,18,4
96,10,1.7,1.05,2.22,64,32,88,29,2,1.4,26,3.1,0.9,173,184,2016/6/13,19,6
75,11,1.3,0.84,1.76,47,27,88,32,2,0.6,26,2.8,0.7,203,202,2016/6/13,20,10
72,11,1.4,0.81,1.79,46,25,87,27,2,1.2,26,2.8,1.2,171,163,2016/6/13,21,4
74,12,1.6,1.01,2.12,49,24,86,32,2.1,1.4,26,3.1,1.1,142,136,2016/6/13,22,12
26,9.5,1.9,0.35,0.75,7.2,19,83,33,2,2,26,2.3,1.1,148,186,2016/6/13,23,8
23,28,4.8,0.24,0.56,6.9,16,86,37,1.9,1.5,26,2.2,1.5,41,1.6,2016/6/12,0,9
9.5,41,8.1,0.09,0.27,1.2,8.3,88,25,1.9,1.8,25,2,1.8,29,0.7,2016/6/12,1,1
14,33,5.3,0.18,0.36,1.6,12,90,16,2.1,2.7,26,2.3,1.4,40,0.5,2016/6/12,2,2
8.4,34,14,0.11,0.24,0.4,8,90,19,2,1.2,26,2.1,1.8,39,0.3,2016/6/12,3,1
11,48,11,0.17,0.25,0.5,10,89,25,2,1.6,26,2.1,1.2,39,3.5,2016/6/12,4,4
13,35,11,0.18,0.32,1,12,88,27,2,1.5,26,2.1,1.1,48,1.3,2016/6/12,5,1
21,31,9.8,0.28,0.47,5.8,16,87,27,2,1.6,27,2.3,1.5,34,8.2,2016/6/12,6,2
19,34,17,0.24,0.56,6.1,13,80,31,2.1,2.1,28,2.3,2,33,5.5,2016/6/12,7,7
22,38,16,0.26,0.66,5.7,16,82,33,2,1.7,28,2.3,2,34,3.4,2016/6/12,8,14
26,50,13,0.27,0.64,7,19,86,36,1.9,3.3,28,2.2,2,49,3.9,2016/6/12,9,18
18,51,14,0.11,0.3,5.5,12,86,40,1.8,3,29,1.9,3.3,50,2.8,2016/6/12,10,9
17,58,15,0.1,0.26,5.7,11,86,50,1.8,3.5,29,1.9,3.4,53,3.2,2016/6/12,11,14
9.4,62,17,0.05,0.23,3.6,5.8,84,49,1.8,3.4,30,1.8,3.7,58,0.7,2016/6/12,12,12
4.8,68,24,0.02,0.16,1.4,3.4,83,42,1.8,4.2,28,1.8,4.4,68,,2016/6/12,13,22
4.1,83,31,0,0.13,0.8,3.2,88,32,1.8,3,27,1.8,3.6,75,,2016/6/12,14,9
4.6,75,32,0,0.14,0.6,3.9,90,25,1.8,1.1,26,1.8,2,79,,2016/6/12,15,1
13,14,24,0.07,0.28,2,11,89,25,1.8,2.5,26,1.9,1.2,23,,2016/6/12,16,1
18,27,19,0.13,0.37,3.4,15,87,25,1.8,1.3,27,2,2.5,18,-0.1,2016/6/12,17,1
18,25,15,0.14,0.45,1.7,16,86,27,1.9,1.9,27,2,1.5,27,-0.2,2016/6/12,18,6
22,50,11,0.19,0.56,1.7,20,85,25,1.9,1.1,26,2.1,1.5,41,,2016/6/12,19,4
34,33,4.4,0.29,0.8,8.1,26,87,21,1.9,1.7,26,2.2,1.2,33,0.1,2016/6/12,20,10
45,61,1.7,0.38,0.96,19,26,87,28,2,0.7,26,2.3,0.9,45,0.7,2016/6/12,21,17
50,19,1.2,0.53,1.25,24,25,88,34,2,0.9,26,2.5,0.7,39,2.3,2016/6/12,22,15
59,41,1.3,0.7,1.64,35,24,89,35,2.1,0.8,26,2.8,0.9,39,3.3,2016/6/12,23,8
6.6,175,31,0.03,0.13,1,5.7,91,18,1.8,2.7,26,1.8,2.6,188,3,2016/6/11,0,4
7.5,241,31,0.04,0.12,1.1,6.4,92,10,1.8,2.1,26,1.9,2.2,193,2.4,2016/6/11,1,3
3,170,36,0,0.11,0.8,2.2,92,11,1.8,1.8,25,1.8,1.8,185,1.4,2016/6/11,2,5
4.2,218,37,0.02,0.12,1.2,3,92,13,1.8,4.4,26,1.8,2.7,191,1.6,2016/6/11,3,1
2.3,214,37,0,0.13,1,1.3,91,20,1.8,3.5,26,1.8,3.4,217,1.4,2016/6/11,4,2
2.6,209,35,0.01,0.14,1,1.6,89,23,1.8,3.3,26,1.8,3.6,203,1.5,2016/6/11,5,4
7.9,120,29,0.04,0.2,1.4,6.6,88,25,1.8,1.7,26,1.8,1.5,167,1.9,2016/6/11,6,5
21,98,17,0.17,0.48,2.8,18,90,19,1.9,2.4,26,2,2,95,3.5,2016/6/11,7,7
19,116,20,0.14,0.4,4,15,91,22,1.9,1.8,26,2.1,1.9,85,3,2016/6/11,8,9
20,165,19,0.18,0.5,3.4,17,92,20,1.9,2.4,26,2.1,1.7,128,2.7,2016/6/11,9,2
13,235,24,0.11,0.33,2.1,11,92,24,1.9,4.1,26,2,2,273,2.5,2016/6/11,10,7
5.5,216,32,0.02,0.18,1.1,4.4,93,21,1.8,3.3,25,1.8,2.3,232,2,2016/6/11,11,1
8.3,151,28,0.04,0.22,1.3,7,91,21,1.8,1.5,26,1.8,1.5,201,1.9,2016/6/11,12,3
19,72,20,0.13,0.39,3.4,15,91,22,1.8,1.6,26,2,1.3,84,2,2016/6/11,13,1
24,117,17,0.16,0.39,6.7,17,91,21,1.9,2.4,26,2,2,93,2.5,2016/6/11,14,1
19,69,22,0.15,0.43,3.9,15,91,26,1.9,3.1,25,2,3.1,101,2.9,2016/6/11,15,1
20,87,18,0.13,0.43,4.6,16,89,25,1.9,2.4,26,2,2.3,68,3.4,2016/6/11,16,1
27,62,12,0.24,0.68,5.4,21,85,27,1.9,2.2,26,2.1,1.8,60,3.9,2016/6/11,17,6
29,78,7,0.27,0.77,5.8,23,83,22,1.9,1.6,26,2.2,1.7,85,4.2,2016/6/11,18,1
37,173,2.8,0.41,1.01,11,26,81,28,1.9,1.8,26,2.3,0.9,140,4.8,2016/6/11,19,7
47,11,1.6,0.45,1.2,21,26,86,29,1.9,0.5,26,2.4,0.6,87,5.2,2016/6/11,20,6
47,5.4,1.1,0.46,1.23,22,26,89,37,2,0.7,26,2.4,0.6,13,5.9,2016/6/11,21,10
60,54,1.1,0.55,1.3,35,25,90,39,2,1.2,26,2.6,1,36,7.3,2016/6/11,22,14
52,58,1.1,0.5,1.08,29,23,88,41,2,1.1,26,2.5,1.1,52,6.3,2016/6/11,23,10
5.7,189,38,0.02,0.13,0.1,5.6,81,29,1.8,3.2,26,1.8,3.1,189,2.2,2016/6/10,0,4
4.8,193,35,0.02,0.11,0.1,4.6,87,31,1.8,2.5,26,1.8,2.4,191,1.4,2016/6/10,1,5
10,172,26,0.09,0.13,0.1,10,88,28,1.8,1.4,26,1.9,1.5,175,4.1,2016/6/10,2,5
19,156,18,0.08,0.48,1,18,88,23,1.9,2.1,26,1.9,1.9,133,6.5,2016/6/10,3,4
11,74,21,0.08,0.33,1,9.9,89,21,1.9,1.3,26,1.9,1,119,3.3,2016/6/10,4,4
7.5,72,25,0.05,0.15,0.9,6.6,90,21,1.9,1.6,26,1.9,1.4,84,1.7,2016/6/10,5,1
11,111,22,0.07,0.22,1.4,9.4,90,23,1.9,1.5,26,2,1,103,1.7,2016/6/10,6,1
17,174,18,0.16,0.47,2.7,15,88,27,1.9,2,26,2.1,1.6,156,2,2016/6/10,7,1
21,133,15,0.21,0.48,3.3,17,89,25,1.9,2.8,26,2.1,2.6,146,3.1,2016/6/10,8,1
16,153,25,0.15,0.37,3.3,13,89,27,1.8,2.7,26,2,2.6,136,2.5,2016/6/10,9,6
22,184,22,0.24,0.48,3.7,18,88,22,1.8,3.3,27,2.1,2.5,155,3.3,2016/6/10,10,6
19,196,22,0.12,0.29,2.6,16,90,26,1.8,3.2,26,1.9,2.6,188,3.2,2016/6/10,11,7
17,158,24,0.09,0.29,2.5,14,90,29,1.8,0.9,26,1.9,1.3,184,2.1,2016/6/10,12,6
24,125,17,0.18,0.49,4.2,20,90,32,1.9,1.5,26,2.1,1.6,114,3.1,2016/6/10,13,4
25,88,18,0.21,0.46,5.2,19,90,29,1.9,1.5,26,2.1,1.5,106,3.4,2016/6/10,14,1
22,108,19,0.19,0.38,5.8,16,88,23,1.9,2.1,26,2.1,1.8,107,3.6,2016/6/10,15,1
21,147,19,0.22,0.46,4.6,16,85,21,1.9,2.6,27,2.1,2.3,127,2.8,2016/6/10,16,4
20,121,17,0.22,0.51,3.3,17,84,24,1.9,2.5,27,2.1,2.4,138,3.3,2016/6/10,17,6
23,143,13,0.26,0.61,2.5,20,83,26,1.9,3.9,27,2.1,3.2,143,3.8,2016/6/10,18,16
19,124,21,0.12,0.33,1.8,17,86,23,1.8,2.6,26,1.9,2.7,161,4,2016/6/10,19,6
17,110,23,0.13,0.39,1.5,15,89,21,1.8,2.5,25,2,2.8,118,3.2,2016/6/10,20,3
18,182,21,0.11,0.48,1.3,16,90,24,1.8,4.5,26,1.9,3.3,148,4.1,2016/6/10,21,1
9.9,212,28,0.04,0.17,1.2,8.7,91,27,1.8,4.9,26,1.8,3.4,193,3,2016/6/10,22,1
4.9,186,31,0.01,0.13,0.8,4.1,91,25,1.8,2.2,26,1.8,2.6,208,2,2016/6/10,23,1
14,71,22,0.1,0.26,0.4,14,79,31,1.8,1.9,29,1.9,0.8,136,2.3,2016/6/9,0,1
10,96,23,0.13,0.23,0.3,10,80,22,1.9,2.4,28,2,1.8,78,2.7,2016/6/9,1,1
22,128,29,0.14,0.39,6.6,15,82,38,1.9,1.4,29,2,1,76,3.8,2016/6/9,10,6
14,196,43,0.12,0.39,2.1,12,71,41,1.8,1.6,30,2,0.8,120,3.3,2016/6/9,11,9
28,198,42,0.2,0.49,3.1,25,73,52,1.9,2.8,30,2.1,2.2,200,11,2016/6/9,12,15
19,198,25,0.07,0.25,3.5,16,76,56,1.8,3.6,29,1.9,2.8,191,7.8,2016/6/9,13,12
14,194,27,0.06,0.19,3.3,11,75,47,1.8,2.9,29,1.8,3,192,5.7,2016/6/9,14,16
11,194,30,0.05,0.21,2.3,8.3,77,31,1.8,3.4,29,1.8,2.8,191,3.1,2016/6/9,15,19
12,192,27,0.12,0.27,1.1,11,79,26,1.8,2.6,29,1.9,3,192,3.8,2016/6/9,17,9
19,192,21,0.15,0.3,1,18,78,29,1.8,1.7,28,2,2.1,190,5.1,2016/6/9,18,4
18,173,19,0.1,0.3,0.9,17,77,28,1.8,2.6,28,1.9,2.5,169,4.1,2016/6/9,19,2
16,187,19,0.11,0.34,0.7,15,78,20,1.8,2.5,28,1.9,2.2,184,4.1,2016/6/9,20,1
14,165,23,0.08,0.28,0.7,13,79,20,1.8,2.4,28,1.9,2.4,160,4.1,2016/6/9,21,1
16,156,19,0.12,0.36,0.5,16,80,20,1.8,2.8,28,1.9,2.4,157,5.2,2016/6/9,22,1
17,155,18,0.16,0.44,0.5,17,80,22,1.8,2.4,28,2,1.7,152,6.1,2016/6/9,23,3
12,137,15,0.14,0.35,0.9,11,85,29,1.9,2.4,28,2,1.5,120,2.2,2016/6/8,0,8
13,120,15,0.21,0.29,0.7,12,83,29,1.9,2,28,2.1,1.9,137,4.4,2016/6/8,1,4
14,40,13,0.21,0.26,0.7,13,81,28,1.9,1.2,28,2.1,1.2,80,5.9,2016/6/8,2,1
11,123,13,0.2,0.19,0.4,10,82,28,1.9,1.5,28,2.1,1.4,78,4.8,2016/6/8,3,1
8.1,101,15,0.09,0.16,0.4,7.7,84,28,1.9,2,27,2,1.5,94,4.6,2016/6/8,4,7
9.9,111,11,0.08,0.22,0.7,9.2,83,26,2,1.5,27,2.1,1.3,85,2.1,2016/6/8,5,3
14,267,9,0.13,0.32,2,12,80,30,2,1,28,2.1,0.9,140,3,2016/6/8,6,9
31,98,4,0.3,0.68,12,19,85,32,2,0.7,27,2.3,0.2,172,5.8,2016/6/8,7,4
51,197,4.4,0.47,1.05,23,28,86,37,2,2.2,28,2.4,1,176,11,2016/6/8,8,14
35,147,13,0.19,0.36,12,23,84,27,1.8,2.2,28,2,1.9,169,9.5,2016/6/8,9,13
40,196,16,0.24,0.88,15,25,80,34,1.9,1.7,29,2.1,1.8,138,14,2016/6/8,10,15
35,147,37,0.3,0.97,9.7,26,75,43,1.9,1.7,30,2.2,2.2,142,12,2016/6/8,11,23
33,221,41,0.25,0.59,6.4,26,69,58,1.8,2.8,31,2.1,1.7,195,12,2016/6/8,12,30
19,190,29,0.09,0.24,5.7,13,67,53,1.8,3.6,31,1.9,3.3,197,6.5,2016/6/8,13,27
13,190,34,0.07,0.2,3.5,9.3,68,33,1.8,3.7,31,1.9,3,198,5.2,2016/6/8,14,10
12,212,31,0.06,0.2,2.5,9.6,72,21,1.8,2.2,30,1.9,3.1,195,4.9,2016/6/8,15,1
12,193,31,0.07,0.23,2.2,9.5,74,21,1.8,1.9,30,1.9,2.6,205,5.1,2016/6/8,16,6
17,187,25,0.1,0.33,2.1,15,77,29,1.8,4,29,1.9,2.8,190,5.3,2016/6/8,17,5
16,188,23,0.09,0.32,1.3,14,78,29,1.8,2.4,29,1.9,2.5,195,5.1,2016/6/8,18,8
18,185,20,0.14,0.34,0.8,17,78,24,1.8,2.4,29,1.9,2.2,194,6.3,2016/6/8,19,2
18,200,21,0.12,0.29,0.9,18,78,24,1.8,3.2,29,1.9,2.5,191,6.9,2016/6/8,20,4
16,175,23,0.13,0.31,0.7,15,79,24,1.8,2.6,29,1.9,2.3,175,5.5,2016/6/8,21,13
13,163,25,0.07,0.27,0.5,13,79,31,1.8,3,29,1.9,2.5,166,4.3,2016/6/8,22,6
14,185,24,0.07,0.24,0.4,14,80,32,1.8,2,29,1.9,2.2,167,3.7,2016/6/8,23,7
5.1,4.4,23,0.01,0.1,0.4,4.7,79,22,1.8,1,29,1.8,0.7,268,2.6,2016/6/7,0,8
5.1,341,23,0.02,0.11,0.3,4.7,79,22,1.8,0.7,29,1.8,0.7,328,1.7,2016/6/7,1,6
4.7,12,23,0.03,0.11,0.5,4.2,79,20,1.8,0.9,29,1.8,0.7,346,1.8,2016/6/7,2,5
5.3,295,19,0.04,0.12,0.6,4.7,80,25,1.8,0.6,28,1.9,0.7,278,2.4,2016/6/7,3,1
6.6,27,15,0.1,0.19,0.6,6,81,31,1.9,1.1,28,2,0.6,358,2.4,2016/6/7,4,12
11,69,7.9,0.14,0.23,1.1,10,79,33,1.9,1.6,28,2,1.2,69,3.1,2016/6/7,5,7
14,62,8.8,0.13,0.28,4.7,9.6,75,30,1.9,1.5,29,2.1,1.3,54,3,2016/6/7,6,13
13,357,23,0.17,0.31,3.8,9.2,73,36,1.9,0.6,29,2,0.8,22,5.1,2016/6/7,7,12
14,267,38,0.21,0.33,2.3,11,73,45,1.9,1.8,30,2.1,1,267,5.4,2016/6/7,8,19
6.9,256,46,0.07,0.18,1.6,5.3,68,48,1.8,3.5,30,1.9,2.5,276,3.5,2016/6/7,9,12
4.4,273,45,0.02,0.14,1,3.4,70,40,1.8,3.5,31,1.8,2.6,272,2.8,2016/6/7,10,12
3.9,282,51,0.01,0.14,0.9,3,72,28,1.8,3.6,31,1.8,3.3,280,2.8,2016/6/7,11,8
2.7,288,41,0,0.1,1,1.7,70,26,1.8,4.3,31,1.8,3.6,275,3,2016/6/7,12,16
3.4,252,40,0.01,0.11,1.1,2.2,67,30,1.8,2.7,32,1.8,3,262,2.7,2016/6/7,13,15
3.3,238,40,0.01,0.11,1,2.3,66,28,1.8,3,31,1.8,3,249,2.6,2016/6/7,14,1
2.2,271,37,0.01,0.11,0.6,1.7,66,25,1.8,2.7,31,1.8,2.4,262,2.2,2016/6/7,15,3
5.2,259,30,0.03,0.16,1.4,3.8,68,22,1.8,3.1,31,1.8,2.3,231,2.4,2016/6/7,16,4
7.9,234,21,0.05,0.23,1.8,6.1,68,32,1.8,2,31,1.8,1.7,229,3.2,2016/6/7,17,12
8.4,212,23,0.07,0.25,1.2,7.2,70,26,1.8,2.2,30,1.8,1.6,218,3,2016/6/7,18,4
11,105,16,0.09,0.28,1,10,71,24,1.8,1.3,30,1.9,0.6,224,3.7,2016/6/7,19,6
13,347,13,0.11,0.28,1.3,12,73,16,1.8,0.8,,1.9,0.8,215,4.7,2016/6/7,20,1
20,107,12,0.17,0.43,1.2,19,74,25,1.9,2.1,30,2.1,1.9,58,4.4,2016/6/7,21,1
14,25,16,0.11,0.41,1.1,13,80,25,1.9,1.8,28,2,1.5,91,2.8,2016/6/7,22,4
8.5,116,19,0.07,0.27,0.9,7.6,85,29,1.8,0.7,27,1.9,0.6,31,2,2016/6/7,23,12
27,188,6,0.23,0.46,6.8,20,81,37,1.9,1.7,28,2.1,0.9,182,3.7,2016/6/6,0,17
40,167,1.1,0.3,0.34,16,24,81,35,1.9,1.9,28,2.2,1,161,15,2016/6/6,1,14
21,129,3.3,0.25,0.33,1.6,19,80,35,2,2.5,28,2.3,1.4,139,8.3,2016/6/6,2,19
17,117,5,0.17,0.29,1.2,16,82,37,2,1.9,28,2.2,1.9,121,6.1,2016/6/6,3,13
